Object,IncorCorefEval_file1,IncorCorefEval_file2,IncorCorefEval_improvement,IncorCorefEval_percentage_improvement,IncomCorefEval_file1,IncomCorefEval_file2,IncomCorefEval_improvement,IncomCorefEval_percentage_improvement,IncomDiscoEval_file1,IncomDiscoEval_file2,IncomDiscoEval_improvement,IncomDiscoEval_percentage_improvement,SentiBias_file1,SentiBias_file2,SentiBias_improvement,SentiBias_percentage_improvement,ExtEval_file1,ExtEval_file2,ExtEval_improvement,ExtEval_percentage_improvement
51_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.08379118178541273,0.25079750404573786,-0.16700632226032514,-199.312527525897,0.08379118178541273,0.25079750404573786,-0.16700632226032514,-199.312527525897
51_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.002362654884704052,0.1556671125671038,-0.15330445768239975,-6488.652180007357,2.002362654884704,0.1556671125671038,1.8466955423176001,92.22582821411703
51_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.11469334836314932,0.05980040260011521,0.05489294576303411,47.8606183762537,2.1146933483631494,0.05980040260011521,2.0548929457630343,97.17214778935192
51_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0956457796184203,0.2103419289543616,-0.1146961493359413,-119.9176270960649,0.0956457796184203,0.2103419289543616,-0.1146961493359413,-119.9176270960649
51_pacsum_tfidf,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.318652047495095,0.07797115688131623,0.2406808906137788,75.53094119612823,1.3186520474950951,0.07797115688131623,1.240680890613779,94.08705601834617
51_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.38434744280992816,0.12182761904282063,0.26251982376710753,68.30273719212224,0.38434744280992816,1.1218276190428207,-0.7374801762328925,-191.87851773937768
51_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.010747344573386608,0.04516989282833844,-0.034422548254951835,-320.28886782128086,1.0107473445733866,0.04516989282833844,0.9655774517450482,95.5310401683614
51_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.36677875904402196,0.24599600167204747,0.1207827573719745,32.930684886656096,0.36677875904402196,0.24599600167204747,0.1207827573719745,32.930684886656096
56_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.10939999971653153,0.07386923200254769,0.035530767713983835,32.47784991412093,1.1093999997165316,0.07386923200254769,1.035530767713984,93.34151505125092
56_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3890696123626345,0.13841631107457114,0.25065330128806335,64.42376719321902,1.3890696123626345,0.13841631107457114,1.2506533012880634,90.03532221548333
56_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.4263849099628268,0.2385643700706025,0.1878205398922243,44.049527903930496,1.4263849099628267,0.2385643700706025,1.1878205398922241,83.27489526814891
56_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.10947995934749771,0.03360337050827711,0.0758765888392206,69.30637286627275,1.1094799593474978,0.03360337050827711,1.0758765888392205,96.97125033893899
56_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.15604150800540917,0.08111475044126182,0.07492675756414735,48.017196527958454,1.1560415080054092,1.081114750441262,0.07492675756414724,6.481320700449854
56_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.45287086699043577,0.18240769431730242,0.27046317267313336,59.721919069447516,2.4528708669904358,0.18240769431730242,2.2704631726731335,92.56350194492266
56_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3890696123626345,0.03866704437767332,0.35040256798496117,90.06166425003825,1.3890696123626345,0.03866704437767332,1.3504025679849612,97.21633501780336
58_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.07731840014457703,0.02178170283635461,0.055536697308222416,71.82856500441656,1.077318400144577,0.02178170283635461,1.0555366973082223,97.9781554985572
60_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.3328157683213552,0.32176282207171114,0.011052946249644036,3.321040437895268,1.332815768321355,0.32176282207171114,1.0110529462496438,75.85841721568445
60_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.3476785838603973,0.34867419004440303,-0.0009956061840057373,-0.2863582142308487,1.3476785838603973,0.34867419004440303,0.9990043938159943,74.12779321270855
60_pacsum_tfidf,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.3321254273255666,0.34528364936510714,-0.013158222039540535,-3.961823141786179,2.3321254273255665,0.34528364936510714,1.9868417779604592,85.19446487228298
60_refresh,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.14176707516113918,0.20195245146751395,-0.06018537630637477,-42.45370530355178,2.1417670751611393,1.201952451467514,0.9398146236936253,43.88033762368473
60_rnn_ext_rl,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.1247404076159,0.118320320546627,0.006420087069272995,5.146758129123398,2.1247404076159,0.118320320546627,2.006420087069273,94.43130463737965
60_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.16035922567049654,0.3431737840175628,-0.18281455834706628,-114.00314361875917,2.1603592256704967,0.3431737840175628,1.8171854416529338,84.11496662500403
60_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0763086845477422,0.28064062396685274,-0.20433193941911054,-267.77022907696846,1.076308684547742,0.28064062396685274,0.7956680605808893,73.92563787731807
62_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.1104809045791626,0.16207935921847816,-0.05159845463931556,-46.703504859832,1.1104809045791626,0.16207935921847816,0.9484015453606844,85.404579353852
62_oracle_disco,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.18367922119796276,0.02134282741462812,0.16233639378333464,88.38038005854479,2.1836792211979628,1.0213428274146281,1.1623363937833346,53.228348857286775
64_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.41008966822992077,0.22210489973949732,0.18798476849042345,45.83991820662693,2.410089668229921,0.22210489973949732,2.1879847684904234,90.78437193987801
64_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.002825920925048797,0.1515767202470064,-0.14875079932195762,-5263.79906824141,1.0028259209250487,0.1515767202470064,0.8512492006780423,84.88504165237515
64_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.16930403850371173,0.03522912388531646,0.13407491461839527,79.19179944160392,2.1693040385037117,0.03522912388531646,2.1340749146183953,98.37601722672235
64_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.22712252529551427,0.043576935150000884,0.1835455901455134,80.81346837205955,2.2271225252955142,0.043576935150000884,2.1835455901455134,98.0433525926366
64_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.088645638305267,0.08940745227446312,-0.0007618139691961123,-0.8593925022827074,0.088645638305267,0.08940745227446312,-0.0007618139691961123,-0.8593925022827074
64_pacsum_tfidf,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,0.0,0.0,,0.08420172390857866,0.07663070405542383,0.007571019853154837,8.99152594711126,0.08420172390857866,1.076630704055424,-0.9924289801468453,-1178.6326147245716
64_rnn_ext_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.15064392996428067,0.08149200678453783,0.06915192317974284,45.904221428729,0.15064392996428067,0.08149200678453783,0.06915192317974284,45.904221428729
64_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0031489189995529965,0.1601295389904408,-0.1569806199908878,-4985.2225482196245,2.003148918999553,0.1601295389904408,1.8430193800091121,92.00610910793316
64_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.16340206060073492,0.5330209035998754,-0.3696188429991405,-226.20206969255202,1.163402060600735,0.5330209035998754,0.6303811570008595,54.18429091275251
66_bert_lstm_pn_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.18289555838564409,0.21873228481272233,-0.03583672642707825,-19.59409334124713,0.18289555838564409,0.21873228481272233,-0.03583672642707825,-19.59409334124713
66_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.19470200668632365,0.2155724141087072,-0.020870407422383552,-10.719153735280706,0.19470200668632365,1.2155724141087072,-1.0208704074223836,-524.3245433351211
66_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.06915219357470048,0.029110488602115403,0.04004170497258508,57.9037379766279,0.06915219357470048,0.029110488602115403,0.04004170497258508,57.9037379766279
66_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.013981131406035296,0.16232067862292754,-0.14833954721689224,-1060.998161800109,0.013981131406035296,0.16232067862292754,-0.14833954721689224,-1060.998161800109
66_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.18604960311592245,0.005321082779361497,0.18072852033656095,97.13996553056549,0.18604960311592245,1.0053210827793615,-0.819271479663439,-440.3511031157499
66_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.14554063211738444,0.2043282859609462,-0.05878765384356177,-40.392605823057806,0.14554063211738444,0.2043282859609462,-0.05878765384356177,-40.392605823057806
66_rnn_ext_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.05394824613273763,0.03545573869487273,0.018492507437864902,34.278236575781875,0.05394824613273763,0.03545573869487273,0.018492507437864902,34.278236575781875
66_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.11759538719197737,0.27352520594140517,-0.1559298187494278,-132.59858441119675,0.11759538719197737,0.27352520594140517,-0.1559298187494278,-132.59858441119675
66_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3007623081367153,0.06435076128303385,0.23641154685368143,78.60411376621622,3.3007623081367155,0.06435076128303385,3.236411546853682,98.0504272869209
68_banditsumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.23389057709331004,0.008601591689512134,0.2252889854037979,96.32238639264182,1.23389057709331,1.0086015916895121,0.22528898540379783,18.258424984046286
68_heter_graph,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.013594972968955205,0.16607698605124216,-0.15248201308228695,-1121.6058570361795,1.0135949729689553,2.1660769860512423,-1.152482013082287,-113.7024199820677
68_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.23389057709331004,0.23236132615905566,0.001529250934254378,0.6538317846145154,1.23389057709331,0.23236132615905566,1.0015292509342544,81.16840095282745
68_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.13992674471228383,0.015969961328664795,0.12395678338361904,88.58691284392981,1.1399267447122838,0.015969961328664795,1.123956783383619,98.59903617467141
68_rnn_ext_rl,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.19407225504983217,0.018097430569468997,0.17597482448036317,90.67490066273405,1.1940722550498322,1.018097430569469,0.17597482448036317,14.737368173169656
69_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.23351041184246746,0.2539634004092982,-0.020452988566830754,-8.758919315610177,1.2335104118424676,1.2539634004092983,-0.020452988566830754,-1.6581123572585472
69_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.22868038332995233,0.0018167531266549686,0.22686363020329736,99.2055492035652,1.2286803833299524,1.001816753126655,0.22686363020329736,18.464006854936084
69_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.21875638878878412,0.25688238218168,-0.03812599339289591,-17.428516535673708,2.2187563887887842,0.25688238218168,1.961874006607104,88.42223583086056
69_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.23026802516283673,0.25644154375509565,-0.026173518592258915,-11.36654495288697,1.2302680251628368,0.25644154375509565,0.9738264814077412,79.15563612887091
69_rnn_ext_rl,0.0,1.0,-1.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.23684047785678153,0.22981377796709743,0.0070266998896841015,2.966849228337218,1.2368404778567816,2.2298137779670975,-0.9929733001103158,-80.28305330295763
69_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.365504734185783,0.07390397883977534,0.29160075534600766,79.78029504750256,0.365504734185783,0.07390397883977534,0.29160075534600766,79.78029504750256
70_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.3521887354387824,0.06342040823559125,0.2887683272031911,81.9924938381185,0.3521887354387824,1.0634204082355914,-0.711231672796809,-201.94617295488024
70_oracle,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1727564886047427,0.386921254156429,-0.2141647655516863,-123.96915871662767,1.1727564886047426,1.3869212541564289,-0.2141647655516863,-18.261656842886744
72_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1395749160983541,0.3344788957971711,-0.194903979698817,-139.64112259360002,0.1395749160983541,0.3344788957971711,-0.194903979698817,-139.64112259360002
72_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.4314347143942238,0.43480863438041223,-0.0033739199861884117,-0.7820232989192171,1.4314347143942239,0.43480863438041223,0.9966260800138116,69.6242776559725
72_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.01408684426739154,0.0049557203152896245,0.009131123952101916,64.8202235985443,2.0140868442673914,0.0049557203152896245,2.009131123952102,99.75394703910635
72_textrank,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.17025411719199235,0.08284012461444945,0.0874139925775429,51.34324738764925,2.1702541171919925,0.08284012461444945,2.087413992577543,96.18292973351743
72_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.05515488081558334,0.2301176795699575,-0.17496279875437415,-317.22088084893574,2.0551548808155835,0.2301176795699575,1.825037201245626,88.80290328879565
73_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.09436188923427835,0.13481556164333597,-0.04045367240905762,-42.87077414126446,1.0943618892342784,0.13481556164333597,0.9595463275909424,87.68089761078339
73_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.1425954777708588,0.1497035303424733,-0.007108052571614509,-4.984767176864238,2.142595477770859,0.1497035303424733,1.9928919474283857,93.01298206331398
73_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.14807986008236185,0.151518750062678,-0.003438889980316162,-2.322321197766837,1.1480798600823618,0.151518750062678,0.9965611100196838,86.8024206912045
74_mi_unsup,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.20039039422153387,0.021334890831719355,0.17905550338981452,89.35333656356133,2.2003903942215337,1.0213348908317195,1.1790555033898142,53.58392340223549
74_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.04675473481122605,0.21652518144171484,-0.1697704466304888,-363.10856497409975,2.046754734811226,0.21652518144171484,1.8302295533695112,89.42104895329899
74_oracle_disco,0.0,0.0,0.0,,0.0,1.0,-1.0,,1.0,1.0,0.0,0.0,0.16206246955200765,0.305859907775333,-0.14379743822332536,-88.72963531953285,1.1620624695520076,2.305859907775333,-1.1437974382233254,-98.42822293919158
74_rnn_ext_rl,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.42227789222900025,0.1620108603842949,0.26026703184470534,61.634065300194116,1.4222778922290003,2.162010860384295,-0.7397329681552947,-52.01043848020318
74_textrank_st,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.15724948476673217,0.32729800970277234,-0.17004852493604017,-108.13932089398857,1.1572494847667323,0.32729800970277234,0.8299514750639599,71.71759296408362
76_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.23349245506591004,0.3479205755196745,-0.11442812045376444,-49.0072025759735,1.23349245506591,0.3479205755196745,0.8855718795462356,71.79386269524576
76_bert_lstm_pn_rl,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,0.0,0.0,,0.03741666059650017,0.09543564902414803,-0.058018988427647855,-155.0619095950929,0.03741666059650017,1.095435649024148,-1.0580189884276479,-2827.6681338222133
76_heter_graph,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.31476142126387757,0.21517796196567363,0.09958345929820395,31.63775881375215,2.3147614212638774,0.21517796196567363,2.099583459298204,90.7040976236685
76_lead3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.4812876457474582,0.1190575637243455,0.3622300820231127,75.26270105282995,0.4812876457474582,1.1190575637243456,-0.6377699179768874,-132.5132534799239
76_neusumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.178009366770857,0.15509255605963213,0.022916810711224866,12.873935302924025,2.178009366770857,1.1550925560596321,1.022916810711225,46.965675461158085
76_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.24820460993117494,0.17309153952228373,0.0751130704088912,30.26256056634864,1.248204609931175,0.17309153952228373,1.0751130704088911,86.13275915301836
76_pacsum_tfidf,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.42381196834709645,0.20105501647922208,0.22275695186787436,52.560325923934116,2.4238119683470964,0.20105501647922208,2.2227569518678743,91.7050076860405
76_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.058297756321068483,0.16462620971627384,-0.10632845339520536,-182.38858595108377,2.0582977563210685,0.16462620971627384,1.8936715466047946,92.00182727641305
76_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.38203243036114143,0.04523540912099033,0.3367970212401511,88.15927509655958,2.3820324303611415,1.0452354091209903,1.3367970212401512,56.12001768747869
76_textrank,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.16730394083327454,0.1049040741917755,0.06239986664149905,37.29730831844729,3.1673039408332744,1.1049040741917755,2.062399866641499,65.11531274446966
76_textrank_st,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.16634970527860177,0.024177790899799767,0.142171914378802,85.46568455934027,2.1663497052786016,0.024177790899799767,2.142171914378802,98.88393869000525
79_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.07894120508232542,0.07734994279113987,0.0015912622911855578,2.0157562701583767,2.0789412050823253,0.07734994279113987,2.0015912622911856,96.27935881004981
79_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0978215542199905,0.09129210066021187,0.006529453559778631,6.674861805093148,2.0978215542199905,0.09129210066021187,2.0065294535597786,95.64824279374153
79_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.08061187383767295,0.08216527244803729,-0.00155339861036434,-1.9270096778700345,1.0806118738376729,0.08216527244803729,0.9984466013896356,92.39641221447656
79_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0978215542199905,0.09354673569760052,0.004274818522389978,4.370016972717849,2.0978215542199905,0.09354673569760052,2.00427481852239,95.54076773072421
79_pacsum_tfidf,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.07013370138641524,0.046272042316559236,0.023861659069856003,34.02309959142975,1.0701337013864152,1.0462720423165592,0.023861659069855934,2.2297829737482227
79_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.08061187383767295,0.02174666745850118,0.05886520637917177,73.02299720473914,1.0806118738376729,0.02174666745850118,1.0588652063791717,97.9875598274457
79_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.26142422223104705,0.23451521467601805,0.026909007555029008,10.293234240263626,3.261424222231047,0.23451521467601805,3.0269090075550293,92.80942316312372
8_banditsumm,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.23471117208981396,0.12113257095099245,0.11357860113882151,48.39079457852131,1.2347111720898138,0.12113257095099245,1.1135786011388213,90.18940026711113
8_bert_lstm_pn_rl,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.22692831546648226,0.30507429164289007,-0.07814597617640781,-34.436414872144994,1.2269283154664823,0.30507429164289007,0.9218540238235922,75.13511687706874
8_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.20058105997394016,0.14424475611150755,0.0563363038624326,28.086552075132076,1.2005810599739402,0.14424475611150755,1.0563363038624325,87.98542131635504
8_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.25705209777183957,0.3277871852057471,-0.07073508743390755,-27.517802051431723,2.2570520977718393,1.327787185205747,0.9292649125660923,41.17161998535445
8_oracle_disco,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05898357318227154,0.1074265416376109,-0.04844296845533935,-82.12959276922827,2.0589835731822714,2.107426541637611,-0.048442968455339575,-2.352761288933856
8_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17287740719467892,0.276464103282993,-0.10358669608831406,-59.919163394013694,0.17287740719467892,0.276464103282993,-0.10358669608831406,-59.919163394013694
8_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.15828536313921704,0.26382462791751315,-0.10553926477829612,-66.67657873423897,1.1582853631392172,0.26382462791751315,0.894460735221704,77.22282985580614
8_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.03865643374503408,0.1493856561249694,-0.11072922237993532,-286.4444845333409,1.0386564337450341,0.1493856561249694,0.8892707776200648,85.61741387512167
81_lead3,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2432079950445577,0.08723113332924093,0.15597686171531677,64.13311440963959,1.2432079950445578,0.08723113332924093,1.1559768617153168,92.98338382016964
81_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.10267982984844004,0.05433437332772373,0.04834545652071631,47.083693644678156,0.10267982984844004,0.05433437332772373,0.04834545652071631,47.083693644678156
81_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3818713847645804,0.10252221529943895,0.27934916946514143,73.15268454517931,0.3818713847645804,0.10252221529943895,0.27934916946514143,73.15268454517931
81_pacsum_bert,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2432079950445577,0.21607352316118122,0.027134471883376476,11.156899623470528,1.2432079950445578,0.21607352316118122,1.0271344718833766,82.61968037348112
81_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.10177503134074961,0.1604476428023519,-0.0586726114616023,-57.649317999384806,0.10177503134074961,1.1604476428023518,-1.0586726114616023,-1040.2085831023678
81_refresh,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.18649910782512868,0.01731243635478774,0.16918667147034094,90.71714789594554,1.1864991078251288,0.01731243635478774,1.169186671470341,98.54088079454844
81_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.1025306592907822,0.0072721203691080705,0.09525853892167413,92.90736993265209,0.1025306592907822,1.007272120369108,-0.9047414610783258,-882.410653882984
81_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.10262362266841685,0.10274467970195567,-0.00012105703353881836,-0.11796215178444926,2.1026236226684167,0.10274467970195567,1.9998789429664612,95.11350112334593
82_oracle,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3385858208021091,0.046834730474074604,0.2917510903280345,86.16754524358899,2.338585820802109,2.0468347304740746,0.2917510903280345,12.47553490373798
82_oracle_disco,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2652232603250013,0.15404722996390774,0.11117603036109358,41.91790351451824,2.2652232603250013,2.1540472299639077,0.11117603036109358,4.907950236443479
88_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.11850957934075268,0.35682521957642166,-0.23831564023566898,-201.09398882468042,1.1185095793407527,0.35682521957642166,0.761684359764331,68.09815256238274
88_mi_unsup,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.031075414161023218,0.4813382421780261,-0.4502628280170029,-1448.9358876566528,1.0310754141610232,1.4813382421780261,-0.4502628280170029,-43.669242989697096
88_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.49208007205015747,0.49441267002112,-0.0023325979709625244,-0.4740281314876664,1.4920800720501575,0.49441267002112,0.9976674020290375,66.86419989901856
88_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.36062893819325836,0.498139659051958,-0.13751072085869964,-38.13080601563058,1.3606289381932584,1.498139659051958,-0.13751072085869964,-10.10640866137217
88_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.24127226023362403,0.20425000238901703,0.037022257844607,15.344597762195427,1.241272260233624,0.20425000238901703,1.0370222578446069,83.54510860086614
89_oracle,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.12495382051149916,0.016033730017841752,0.1089200904936574,87.16827548592944,2.1249538205114993,1.0160337300178417,1.1089200904936576,52.18560891957307
89_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.14621824878434253,0.1473820083913216,-0.0011637596069790646,-0.7959058576166473,2.1462182487843426,0.1473820083913216,1.998836240393021,93.13294402958313
